college_name,department_name,first_step_one_subject,first_step_one_point,first_step_one_ratio,first_step_two_subject,first_step_two_point,first_step_two_ratio,first_step_three_subject,first_step_three_point,first_step_three_ratio,first_step_four_subject,first_step_four_point,first_step_four_ratio,first_step_five_subject,first_step_five_point,first_step_five_ratio,second_step_one_ratio,second_step_two_ratio,second_step_three_ratio,second_step_four_ratio,second_step_five_ratio,second_step_all_ratio,second_step_one_subject,second_step_one_point,second_step_one_all_ratio,second_step_two_subject,second_step_two_point,second_step_two_all_ratio,second_step_three_subject,second_step_three_point, second_step_three_all_ratio,second_step_four_subject,second_step_four_point,second_step_four_all_ratio,second_step_five_subject,second_step_five_point,second_step_five_all_ratio,final_order,thing,order_select,found
大葉大學,休閒事業管理學系,國文,底標,3.0,社會,--,3.0,,,,,,,,,,*2.00,*1.75,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、審查資料三、指定項目甄試成績四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、I、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
義守大學,休閒事業管理學系,國文,後標,3,英文,--,5,社會,--,--,,,,,,,*2.00,*1.00,*2.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
開南大學,休閒事業管理學系,社會,底標,3.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、審查資料,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、J、M、N)、學習歷程自述(Q) ,一、學測社會級分,1
國立屏東大學,休閒事業經營學系,國文,均標,--,英文,均標,--,國英數B,--,6,,,,,,,*1.50,*1.50,--,,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學科能力測驗成績二、審查資料三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分,1
明道大學,休閒保健學系,國文,--,--,數學B,底標,3,,,,,,,,,,*1.00,*2.00,,,,20%,審查資料,--,20%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國數B級分總和,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、I、M、N)、學習歷程自述(P) ,一、學測國文、數學B之級分總和　二、學測數學B級分　三、學測國文級分,1
實踐大學,休閒產業管理學系休閒文創規劃組(高雄校區),國文,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測國文級分,0
實踐大學,休閒產業管理學系精品咖啡烘焙經營組(高雄校區),社會,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測社會級分,0
實踐大學,休閒產業管理學系遊憩運動企劃組(高雄校區),自然,底標,6.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(P、Q) ,一、學測自然級分,0
國立體育大學,休閒產業經營學系,國文,--,--,英文,均標,--,數學B,--,--,國英數B,--,2.5,,,,*1.25,*1.25,*1.25,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、指定項目甄試成績二、學測國英數B級分總和三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、G、K、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分　四、學測數學B級分,1
國立宜蘭大學,休閒產業與健康促進學系,國文,後標,--,英文,均標,3,數學B,--,6,社會,--,--,國英社,--,5.0,*1.00,*2.00,--,*1.00,--,30%,審查資料,--,30%,口試,--,30%,,,,,,,,,,一、學測英文級分二、口試三、學測國英數B社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、I、N)、學習歷程自述(P) ,一、學測國文、英文、數學B、社會之級分總和,1
亞洲大學,休閒與遊憩管理學系旅遊事業管理組,國文,底標,3.0,英文,--,3.0,,,,,,,,,,*2.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,0
亞洲大學,休閒與遊憩管理學系餐旅事業管理組,國文,底標,3.0,社會,--,3.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
亞洲大學,休閒與遊憩管理學系餐旅事業管理組(青年儲蓄帳戶組),國文,底標,--,社會,底標,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,40%,,,,,,,,,,一、審查資料,項目：其他(R.體驗資歷（體驗學習報告及雙週誌）) ,(無),0
銘傳大學,休閒遊憩管理學系（桃園校區）,國文,--,3,英文,--,--,社會,底標,3,,,,,,,*1.25,*1.50,*1.00,,,20%,審查資料,--,20%,面試,70分,40%,,,,,,,,,,一、面試二、學測英文級分三、學測社會級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、J、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分,0
國立臺灣體育運動大學,休閒運動學系(一般組),國文,底標,3.0,英文,底標,3.0,社會,底標,3.0,,,,,,,*1.25,*1.00,*1.00,,,30%,審查資料,60分,30%,面試,60分,35%,,,,,,,,,,一、學測國文級分二、學測英文級分三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、L、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和,0
國立臺灣體育運動大學,休閒運動學系(休閒運動組),國文,底標,3.0,英文,底標,3.0,社會,底標,3.0,,,,,,,*1.00,*1.00,*1.00,,,20%,審查資料,60分,20%,面試,60分,40%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、J、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和,0
臺北市立大學,休閒運動管理學系,國文,均標,--,社會,均標,--,國社,--,8,英聽,B級,--,,,,*1.00,*1.50,--,--,,50%,審查資料,--,50%,面試,--,30%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B、D、E)、多元表現(G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.學校師長推廌函) ,一、學測國文、社會之級分總和　二、學測社會級分　三、學測國文級分,1
國立臺北大學,休閒運動管理學系,國文,均標,--,英文,均標,3,數學B,均標,5,社會,--,--,,,,*1.00,*2.00,*2.00,*1.00,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、指定項目甄試成績二、審查資料三、面試四、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,1
國立臺北大學,休閒運動管理學系(飛鳶組),國文,均標,--,英文,均標,5,數學B,均標,7,社會,--,--,,,,*1.00,*2.00,*2.00,*1.00,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國英數B社級分總和三、學測英文級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查之資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分　四、學測國文級分,0
佛光大學,健康與創意蔬食產業學系,國文,底標,8.0,,,,,,,,,,,,,*1.00,,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學測國文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、學習歷程自述(P) ,一、學測國文級分,1
淡江大學,國際觀光管理學系全英語學士班(全球跨域組),英文,均標,3.0,社會,--,6.0,,,,,,,,,,*2.00,*1.00,,,,50%,審查資料,--,50%,團體面試,60分,25%,,,,,,,,,,一、學科能力測驗成績二、審查資料三、團體面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測英文、社會之級分總和,1
淡江大學,國際觀光管理學系全英語學士班(海外實習組),英文,均標,3.0,,,,,,,,,,,,,*2.00,,,,,50%,審查資料,--,50%,團體面試,60分,25%,,,,,,,,,,一、學測英文級分二、審查資料三、團體面試,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、K、M、N)、學習歷程自述(P、Q) ,一、學測英文級分,1
中華大學,國際觀光與酒店管理雙學士學位學程,英文,底標,25,英聽,C級,--,,,,,,,,,,--,--,,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、多元表現(L、N)、學習歷程自述(O、P、Q) ,一、學測英文級分,1
義守大學,國際觀光餐旅學系(國際學院),英文,均標,4.0,,,,,,,,,,,,,*1.00,,,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、審查資料二、學測英文級分三、面試,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測英文級分,1
國立臺灣大學,國際體育運動事務學士學位學程,國文,均標,8,英文,均標,5,數學B,均標,--,,,,,,,*1.25,*2.00,*1.00,,,30%,審查資料,--,30%,口試,--,40%,,,,,,,,,,一、口試二、審查資料三、學科能力測驗成績,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、J、L、M、N)、學習歷程自述(Q)、其他(R.最優運動參與經驗自述、S.運動課程學習成果) ,一、學測國文、英文、數學B之級分總和　二、學測國文級分　三、學測數學B級分,1
義守大學,廚藝學系,國文,--,--,英文,後標,3,社會,--,--,,,,,,,*1.00,*2.00,*1.50,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學測英文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測社會級分　四、學測國文級分,1
國立聯合大學,文化觀光產業學系,國文,後標,3.0,英文,--,4.0,社會,--,3.0,,,,,,,*2.00,*2.00,*1.00,,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測英文級分,項目：修課紀錄(A)、多元表現(F、G、M、N)、學習歷程自述(P、Q)、其他(R.自傳、S.其他有利審查資料) ,一、學測國文、英文、社會之級分總和,1
國立臺東大學,文化資源與休閒產業學系,國文,後標,--,英文,--,--,社會,--,--,國社,--,3,,,,*1.50,*1.00,*1.50,--,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料三、學科能力測驗成績四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,1
南華大學,旅遊管理學系,國文,底標,3.0,,,,,,,,,,,,,*1.00,,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文級分,1
實踐大學,智慧服務管理英語學士學位學程(臺北校區),國文,--,--,英文,底標,3,,,,,,,,,,*1.00,*2.00,,,,20%,審查資料,--,20%,英文面試,--,30%,,,,,,,,,,一、英文面試二、學測英文級分三、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.有利於審查之相關資料) ,一、學測國文、英文之級分總和　二、學測國文級分,1
國立臺灣海洋大學,海洋觀光管理學士學位學程,國文,均標,5.0,英文,均標,3.5,數學B,後標,6.0,社會,後標,5.5,,,,*1.25,*1.50,*1.00,*1.25,,50%,審查資料,--,50%,,,,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測社會級分四、學測數學B級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(G、J、L、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立臺灣海洋大學,海洋觀光管理學士學位學程(青年儲蓄帳戶組),國文,均標,--,英文,均標,--,社會,後標,--,,,,,,,--,--,--,,,0%,審查資料,--,0%,,,,,,,,,,,,,一、審查資料,項目：修課紀錄(A)、學習歷程自述(O、P、Q)、其他(R.體驗資歷(體驗學習報告及雙週誌)) ,(無),0
大葉大學,烘焙暨飲料調製學士學位學程,國文,底標,15.0,社會,--,10.0,國社,--,3.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
台灣首府大學,烘焙管理學系,國文,底標,3,社會,底標,--,,,,,,,,,,*2.00,*2.00,,,,30%,審查資料,--,30%,,,,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立臺灣藝術大學,舞蹈學系,國文,底標,8.0,英文,底標,8.0,,,,,,,,,,*1.00,*1.00,,,,20%,審查資料,--,20%,中國舞基本動作,--,10%,芭蕾基本動作,--,10%,現代舞基本動作,--,10%,自選舞,--,15%,--,項目：修課紀錄(A)、課程學習成果(C、E)、多元表現(H、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和　二、學測國文級分　三、學測英文級分,1
中國文化大學,觀光事業學系,國文,--,3,英文,--,3,社會,底標,--,,,,,,,*1.50,*2.00,*2.00,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、審查資料,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、G、H、M、N)、學習歷程自述(O、P、Q)、其他(R.與本系理念相關之證明) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測英文級分,1
靜宜大學,觀光事業學系,國文,後標,--,英文,--,3,數學B,--,--,,,,,,,*1.00,*2.00,*1.00,,,50%,審查資料,--,50%,面試,--,20%,,,,,,,,,,一、學測英文級分二、學測國文級分三、學測數學B級分四、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N)、其他(R.其他有利審查資料) ,一、學測國文、英文、數學B之級分總和　二、學測英文級分　三、學測國文級分,1
真理大學,觀光事業學系休閒遊憩組,國文,--,--,社會,底標,6,自然,--,8,,,,,,,*1.50,*1.00,*1.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國社自級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會、自然之級分總和,0
真理大學,觀光事業學系旅運管理組,國文,底標,6,英文,--,--,社會,--,--,,,,,,,*1.50,*1.00,*1.50,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和,0
真理大學,觀光事業學系觀光外語組,國文,底標,--,英文,--,7,社會,--,--,,,,,,,*1.50,*1.50,*1.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國英社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、英文、社會之級分總和,0
真理大學,觀光事業學系餐旅管理組,國文,底標,6.0,社會,--,8.0,,,,,,,,,,*1.50,*2.00,,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、學測國社級分總和,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、K、L、M、N)、學習歷程自述(P、Q) ,一、學測國文、社會之級分總和,0
銘傳大學,觀光事業學系（桃園校區）,國文,--,3.0,英文,--,3.0,社會,底標,3.0,,,,,,,*1.25,*1.50,*1.00,,,30%,審查資料,--,30%,面試,70分,40%,,,,,,,,,,一、面試二、學測英文級分三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(G、J、L、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文、社會之級分總和　二、學測國文級分　三、學測社會級分　四、學測英文級分,0
國立暨南國際大學,觀光休閒與餐旅管理學系觀光休閒組,國文,均標,5.0,英文,--,4.0,,,,,,,,,,*2.00,*2.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(H、I、J、L、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
國立暨南國際大學,觀光休閒與餐旅管理學系餐旅管理組,國文,均標,6.5,英文,--,5.0,,,,,,,,,,*2.00,*2.00,,,,40%,審查資料,--,40%,面試,--,30%,,,,,,,,,,一、面試二、學測國文級分三、學測英文級分,項目：修課紀錄(A)、課程學習成果(B、C、E)、多元表現(F、G、H、I、N)、學習歷程自述(O、P、Q) ,一、學測國文、英文之級分總和,1
義守大學,觀光學系,國文,--,3.0,英文,--,4.0,社會,後標,3.0,,,,,,,*1.00,*1.50,*2.00,,,20%,審查資料,--,20%,面試,--,45%,,,,,,,,,,一、面試二、學測社會級分三、學測英文級分四、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(O、P) ,一、學測國文、英文、社會之級分總和　二、學測英文級分　三、學測國文級分　四、學測社會級分,1
世新大學,觀光學系旅遊暨休閒事業管理組,國文,--,--,社會,底標,3,,,,,,,,,,*2.00,*1.50,,,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
世新大學,觀光學系觀光規劃暨資源管理組,國文,--,--,社會,底標,3,,,,,,,,,,*2.00,*1.50,,,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
世新大學,觀光學系餐旅經營管理組,國文,--,--,社會,底標,3,,,,,,,,,,*2.00,*1.50,,,,40%,審查資料,60分,40%,面試,60分,30%,,,,,,,,,,一、學測國文級分二、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、C)、多元表現(F、N)、學習歷程自述(O、P、Q)、其他(R.其他有利審查資料) ,一、學測國文、社會之級分總和,1
真理大學,觀光數位知識學系旅遊運輸組,國文,--,--,英文,--,--,社會,底標,5,,,,,,,*1.75,*1.00,*2.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、英文、社會之級分總和,0
真理大學,觀光數位知識學系旅館餐飲組,國文,底標,5,英文,--,--,社會,--,--,,,,,,,--,*1.50,*2.00,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、英文、社會之級分總和,0
真理大學,觀光數位知識學系觀光旅遊組,國文,--,5,社會,底標,--,,,,,,,,,,*2.00,*1.50,,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、社會之級分總和,0
真理大學,觀光數位知識學系資訊應用組,國文,底標,--,英文,--,--,社會,--,5,,,,,,,*1.50,*1.00,*1.50,,,10%,審查資料,--,10%,面試,--,50%,,,,,,,,,,一、面試二、學科能力測驗成績三、學測國文級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、N)、學習歷程自述(Q) ,一、學測國文、英文、社會之級分總和,0
大葉大學,觀光旅遊學系,國文,底標,20.0,社會,--,10.0,國社,--,3.0,,,,,,,--,--,--,,,0%,審查資料,--,0%,面試,--,55%,,,,,,,,,,一、面試二、審查資料三、學測國文級分四、學測社會級分,項目：修課紀錄(A)、課程學習成果(B、E)、多元表現(F、G、J、M、N)、學習歷程自述(O、P、Q) ,一、學測國文、社會之級分總和　二、學測國文級分　三、學測社會級分,1
國立東華大學,觀光暨休閒遊憩學系,國文,均標,6,英文,--,--,數學B,--,--,國英社,--,3,,,,*1.00,*1.50,*1.50,--,,30%,審查資料,--,30%,面試,--,40%,,,,,,,,,,一、學測英文級分二、面試三、學測國英數B社級分總和四、學測國文級分,項目：修課紀錄(A)、多元表現(F、G、L、M、N)、學習歷程自述(O、P) ,一、學測國文、英文、數學B、社會之級分總和　二、學測英文級分　三、學測數學B級分,1
國立金門大學,觀光管理學系,國文,後標,4,英文,--,--,社會,--,3,,,,,,,*2.00,*1.00,*1.50,,,40%,審查資料,--,40%,,,,,,,,,,,,,一、審查資料二、學測國文級分三、學測社會級分四、學測英文級分,項目：修課紀錄(A)、課程學習成果(B)、多元表現(F、N) ,一、學測國文、英文、社會之級分總和,1
實踐大學,觀光管理學系新創旅遊與運動觀光規劃組(高雄校區),國文,--,15.0,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,--,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、K、M、N)、學習歷程自述(P、Q) ,一、學測國文級分,0
實踐大學,觀光管理學系旅運事業經營組(高雄校區),英文,底標,3.5,,,,,,,,,,,,,--,,,,,0%,審查資料,--,0%,面試,--,50%,,,,,,,,,,一、面試,項目：修課紀錄(A)、課程學習成果(B)、多元表現(G、H、K、M、N)、學習歷程自述(P、Q) ,一、學測英文級分,0
